Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;01/12/2014;17292;0;2671;0;0;0;19962;-6861;0;0;0;-810;-7670;12292;289;657;-3909;-2557;-24;0;354;-840;-6030;6262;-14;6248;-9;-272;5967;-2382
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;01/12/2014;14808;0;5144;0;0;0;19952;-8453;0;0;0;-948;-9402;10550;1114;206;-4090;-4912;-40;0;12;-337;-8046;2504;-33;2471;-8;0;2463;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ESPUMOSO - SICREDI ESPUMOSO RS;87900411;b3S;;I;2;ESPUMOSO;RS;01/12/2014;14375;0;5448;0;0;13;19837;-5118;-1937;0;0;-4151;-11206;8631;2795;636;-4283;-1190;-62;0;807;-2046;-3342;5289;39;5328;-350;0;4978;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;;I;2;CRISTALINA;GO;01/12/2014;17090;0;2723;0;0;0;19814;-3138;-4068;0;0;-6806;-14012;5801;2670;773;-5085;-3840;-75;0;3327;-2690;-4920;881;653;1534;-414;0;1120;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;01/12/2014;14701;0;4623;0;0;0;19324;-4181;-1620;0;0;-1756;-7558;11766;1361;2129;-5844;-3421;-108;0;690;-376;-5569;6197;65;6262;-247;0;6015;-2089
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;01/12/2014;16944;0;2317;0;0;0;19261;-2050;-4625;0;0;-3888;-10563;8698;2395;981;-4240;-3056;-61;0;3411;-2517;-3088;5610;5;5615;0;0;5615;-1636
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;01/12/2014;16945;0;2232;0;0;0;19177;-5467;-505;0;0;-4480;-10453;8725;2655;1230;-4969;-4564;-108;0;767;-2894;-7883;842;306;1147;0;0;1147;-1252
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;01/12/2014;15666;0;3482;0;0;0;19148;-5767;0;0;0;-820;-6587;12561;215;0;-1995;-308;-26;0;9;-47;-2152;10409;0;10409;-90;-217;10101;-2288
BANCO RIBEIRAO PRETO S.A.;517645;b1;;I;2;RIBEIRAO PRETO;SP;01/12/2014;15460;0;2818;460;0;0;18738;-6248;-2541;0;0;-376;-9165;9573;172;199;-3772;-2410;-523;0;119;0;-6214;3359;-82;3277;-602;-600;2075;-1120
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;01/12/2014;11449;0;7223;0;0;0;18671;-6525;0;0;0;-2939;-9465;9207;235;229;-3419;-1073;-20;0;331;-787;-4504;4703;-124;4579;0;-268;4311;-3728
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;;I;2;ESTACAO;RS;01/12/2014;15170;0;3373;0;0;1;18544;-4249;-1625;0;0;-2780;-8653;9890;2274;568;-5047;-2754;-46;0;1900;-2092;-5197;4693;-16;4677;-11;0;4666;-1556
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA - ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;01/12/2014;15963;0;2551;0;0;0;18514;-6712;-2111;0;0;-2196;-11020;7494;895;717;-1479;-1910;-35;0;27;-111;-1897;5598;-4;5594;-61;0;5533;-1031
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPREENDEDORES DO VALE DO MOGI GUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;01/12/2014;14562;0;3807;0;0;0;18369;-5960;-521;0;0;-233;-6715;11654;443;693;-4934;-2065;-44;0;384;-855;-6377;5277;-21;5256;-41;0;5215;-848
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;01/12/2014;15634;0;2722;0;0;0;18356;-7252;-271;0;0;-2434;-9957;8398;1687;1191;-4440;-2962;-52;0;351;-658;-4883;3515;-14;3501;-226;0;3275;-1876
BPN BRASIL BANCO MÚLTIPLO S.A.;61033106;b1;;I;3;SAO PAULO;SP;01/12/2014;8508;0;3313;3383;3122;0;18326;-4133;-9843;0;0;-2148;-16125;2201;251;170;-4467;-5059;-233;0;535;-364;-9167;-6966;-135;-7101;0;0;-7101;0
BANCO FICSA S.A.;61348538;b1;;I;2;SAO PAULO;SP;01/12/2014;8712;0;9412;130;0;0;18254;-11943;0;0;0;2480;-9463;8791;12;0;-2842;-15203;-1380;0;3959;-5871;-21324;-12533;-5;-12538;17291;0;4753;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;01/12/2014;15052;0;3173;0;0;0;18225;-5124;-1163;0;0;-3960;-10246;7979;827;1409;-4340;-2356;-28;0;188;-1055;-5355;2624;-69;2554;-20;-165;2370;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;;I;2;PORTO VELHO;RO;01/12/2014;716;0;17423;0;0;0;18139;-17403;-154;0;0;-36;-17593;546;8;1;-2335;-1052;-18;505;4841;-1759;191;737;87;824;-32;0;791;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;01/12/2014;16054;0;1999;0;0;0;18053;-4835;0;0;0;-3637;-8472;9581;393;256;-3797;-4344;-33;0;102;-733;-8156;1425;-29;1396;-58;0;1338;-2063
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;01/12/2014;16196;0;1708;0;0;0;17904;-3898;-1583;0;0;-2149;-7629;10275;1358;1095;-5252;-3932;-76;0;167;-552;-7192;3083;-28;3055;-243;0;2812;-1061
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;01/12/2014;13276;0;4585;0;0;0;17860;-6780;-46;0;0;-1597;-8424;9437;859;420;-1744;-213;-52;0;6;-148;-872;8564;11;8575;-99;0;8476;-1678
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;01/12/2014;14997;0;2766;0;0;0;17763;-3818;-836;0;0;-2005;-6659;11104;285;1168;-5316;-2959;-10;0;629;-371;-6574;4530;16;4546;-40;0;4506;-3651
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;n1;;I;1;MANAUS;AM;01/12/2014;6782;0;11044;-70;0;0;17757;0;-2013;0;0;2273;260;18017;10552;273;-13273;-5225;-636;0;2524;-1895;-7679;10338;-2309;8029;-3783;-39;4207;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;01/12/2014;15126;0;2557;0;0;0;17683;-689;0;0;0;-1019;-1708;15975;93;0;-624;-921;-80;0;282;-45;-1296;14680;0;14680;0;0;14680;-18031
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;01/12/2014;16196;0;1427;0;0;0;17623;-1729;-2832;0;0;-4660;-9221;8402;2160;1173;-3423;-3074;-64;0;617;-4017;-6629;1773;617;2390;-334;0;2056;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE CAMPO GRANDE MS LTDA.;73647935;b3S;;I;2;CAMPO GRANDE;MS;01/12/2014;8831;0;8640;0;0;0;17471;-8226;0;0;0;-149;-8376;9095;63;301;-3096;-2300;-18;0;0;0;-5050;4045;2;4046;-1;0;4045;-2770
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;01/12/2014;13782;0;3675;0;0;0;17457;-4850;-1237;0;0;-1337;-7424;10033;1367;1136;-5812;-3361;-95;0;1082;-549;-6233;3800;48;3849;-210;0;3638;-1011
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;01/12/2014;13941;0;3381;0;0;0;17322;-7064;-314;0;0;-2476;-9854;7468;1358;726;-4248;-2675;-52;0;280;-482;-5094;2374;38;2411;-248;0;2163;-1282
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;01/12/2014;12723;0;4245;0;0;0;16969;-7011;-236;0;0;-2891;-10139;6830;646;918;-2336;-771;-24;0;309;-492;-1750;5080;-69;5012;-46;0;4966;-834
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;01/12/2014;13143;0;3701;0;0;0;16844;-6842;-71;0;0;-1096;-8008;8836;547;572;-3299;-3559;-15;0;45;-60;-5770;3066;2;3068;0;-237;2831;-2535
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;b1;;I;3;SAO PAULO;SP;01/12/2014;805;0;6099;4214;5617;0;16735;-17;-5973;0;0;-58;-6047;10688;1;0;-1964;-1369;-450;0;70;-1213;-4924;5763;0;5763;-1356;-178;4229;-600
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;01/12/2014;9791;0;6743;0;0;0;16534;-8222;-46;0;0;72;-8196;8338;314;165;-1715;-1183;-7;0;100;-15;-2341;5997;2;5998;0;-282;5716;-1248
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;01/12/2014;14147;0;2227;0;0;0;16374;-4351;-610;0;0;-1829;-6790;9584;892;1412;-3225;-1328;-79;0;469;-1258;-3117;6467;-8;6460;-143;-357;5960;-2509
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;;I;2;VARGINHA;MG;01/12/2014;10971;0;5306;0;0;0;16277;-4252;-1880;0;0;-158;-6291;9986;1206;668;-4741;-1873;-93;0;823;-363;-4375;5611;33;5645;-226;0;5418;-1400
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;01/12/2014;13751;0;2396;0;0;0;16147;-4458;-1952;0;0;-2138;-8548;7599;658;552;-3919;-2447;-59;0;422;-92;-4885;2714;26;2740;-101;-232;2407;-842
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;01/12/2014;11971;0;4070;0;0;0;16041;-5110;-388;0;0;-1275;-6773;9268;1654;1631;-5895;-2495;-133;0;747;-452;-4943;4325;21;4346;-279;0;4067;-1141
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;01/12/2014;14773;0;1094;0;0;0;15866;-4288;-2271;0;0;60;-6499;9367;119;144;-2652;-2418;-11;0;192;-767;-5394;3973;-106;3867;0;-167;3700;-1819
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;;I;2;PALMITOS;SC;01/12/2014;10848;0;4992;0;0;1;15840;-6079;-592;0;0;-3092;-9762;6078;515;1471;-2758;-743;-53;0;132;-704;-2140;3938;54;3993;-120;0;3873;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;01/12/2014;9841;0;5777;0;0;0;15618;-5802;-615;0;0;-2412;-8829;6789;695;373;-3624;-1250;-37;54;89;-593;-4293;2496;-14;2482;-104;0;2378;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;01/12/2014;10951;0;4485;0;0;0;15436;-5390;-779;0;0;-1067;-7236;8200;1254;1635;-4267;-2085;-98;0;659;-470;-3373;4827;-10;4817;-125;-329;4364;-879
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;01/12/2014;13184;0;2191;0;0;0;15375;-4326;-102;0;0;-2493;-6921;8454;2442;1097;-4507;-3718;-110;0;681;-2378;-6495;1959;209;2168;0;0;2168;-1638
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;01/12/2014;12269;0;2849;0;0;0;15118;-4593;-308;0;0;-3431;-8332;6786;2425;882;-4212;-3673;-151;0;633;-2521;-6617;169;63;233;-17;0;216;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;01/12/2014;10400;0;4301;0;0;2;14703;-3944;-1458;0;0;-1060;-6461;8242;1506;1598;-5367;-1769;-106;0;446;-424;-4116;4126;266;4392;-163;-285;3944;-760
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;01/12/2014;11532;0;3094;0;0;0;14626;-4995;-690;0;0;-2705;-8390;6236;865;1501;-3464;-1962;-59;0;757;-329;-2691;3546;-68;3478;-135;-169;3174;-400
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;01/12/2014;13184;0;1223;0;0;0;14408;-4255;-676;0;0;-656;-5587;8820;1440;1340;-4450;-3458;-68;0;294;-427;-5330;3490;-44;3447;-229;-3;3214;-1429
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;01/12/2014;9463;0;4833;0;0;0;14295;-5656;-409;0;0;-1607;-7672;6624;850;366;-3198;-549;-60;0;573;-282;-2300;4324;-14;4310;-140;-52;4118;0
TREVISO CORRETORA DE CÂMBIO S.A.;2992317;n2;;I;2;SAO PAULO;SP;01/12/2014;0;0;472;0;13784;0;14255;0;0;0;0;13;13;14268;866;2;-2196;-12130;-751;0;161;-71;-14119;149;0;149;0;0;149;0
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;01/12/2014;10632;0;3596;0;0;0;14228;-4300;-804;0;0;-1387;-6491;7737;872;1398;-2705;-1851;-46;0;176;-467;-2623;5114;-30;5084;-82;0;5002;-930
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;01/12/2014;12526;0;1555;0;0;84;14165;-2174;-483;0;0;-1101;-3758;10407;702;757;-3862;-3329;-60;0;162;-146;-5777;4629;-310;4319;-41;0;4278;-716
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;;I;2;ARAUCARIA;PR;01/12/2014;13478;0;685;0;0;0;14163;-998;0;0;0;-4063;-5061;9103;0;39;-24;-589;-187;0;1255;-3811;-3317;5786;0;5786;0;0;5786;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;01/12/2014;11902;0;2086;0;0;0;13988;-4333;-63;0;0;-1443;-5840;8148;1504;1017;-2842;-2994;-42;0;183;-296;-3472;4677;31;4708;-214;0;4494;-875
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;01/12/2014;11016;0;2553;0;0;0;13568;-3723;-48;0;0;-1460;-5230;8338;965;1068;-3735;-1749;-96;0;165;-446;-3828;4510;0;4510;-89;0;4421;-1412
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;01/12/2014;8134;0;5415;0;0;0;13549;-4986;-549;0;0;-946;-6481;7068;599;379;-2727;-593;-41;0;231;-295;-2447;4622;3;4625;-70;0;4555;-490
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;01/12/2014;9864;0;3595;0;0;0;13459;-1161;-440;0;0;-195;-1796;11663;163;227;-1760;-466;-10;0;633;-93;-1306;10357;0;10357;-4;0;10353;-3415
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;01/12/2014;4410;0;9008;0;0;0;13418;-10103;0;0;0;-675;-10778;2641;183;20;-1529;-32;-11;0;688;-237;-918;1723;0;1723;-10;0;1713;-1050
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;01/12/2014;10443;0;2948;0;0;0;13391;-4214;-593;0;0;-3266;-8072;5319;125;240;-2515;-850;-20;0;314;-23;-2728;2592;3;2595;-25;0;2570;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;01/12/2014;10034;0;3310;0;0;0;13344;-3988;-185;0;0;-935;-5108;8236;863;1546;-3533;-1667;-45;0;390;-261;-2707;5529;-172;5357;-99;-264;4994;0
LECCA;51523;n1;;C;2;RIO DE JANEIRO;RJ;01/12/2014;11474;0;1863;0;0;0;13337;-5639;0;0;0;-330;-5970;7368;276;293;-55;-6930;-400;0;594;-1035;-7258;110;1;110;6;0;116;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;01/12/2014;9965;0;3243;0;0;0;13208;-5513;0;0;0;-219;-5732;7476;875;316;-3603;-3808;-42;0;73;-149;-6338;1138;-32;1106;-11;0;1095;-66
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;01/12/2014;9802;0;3345;0;0;0;13147;-3643;-1910;0;0;-1015;-6568;6579;605;850;-3359;-1016;-112;0;522;-179;-2688;3891;-7;3884;-96;0;3788;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;01/12/2014;10280;0;2838;0;0;0;13117;-3853;-858;0;0;-1393;-6105;7013;545;347;-1740;-894;-25;0;148;-193;-1812;5201;-24;5177;-75;0;5102;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;01/12/2014;10799;0;2264;0;0;0;13064;-4488;-130;0;0;-1547;-6165;6899;711;1311;-2622;-2580;-36;0;223;-330;-3324;3575;2;3577;-67;-114;3396;0
FAIR CORRETORA DE CAMBIO S.A.;32648370;n2;;I;2;SAO PAULO;SP;01/12/2014;0;0;265;0;12796;0;13061;0;0;0;0;0;0;13061;10906;0;-3673;-16095;-1668;0;0;-1018;-11547;1514;0;1514;-613;0;901;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;01/12/2014;9534;0;3527;0;0;0;13061;-4320;0;0;0;-278;-4598;8463;19;13;-3228;576;-29;0;538;-146;-2257;6206;184;6389;-66;0;6324;-2701
TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;74451022;n2;;I;2;POCOS DE CALDAS;MG;01/12/2014;132;0;3162;-91;9710;0;12913;0;0;0;0;123;123;13036;8896;0;-5057;-19740;-464;0;4138;-5;-12232;804;0;804;-162;0;642;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;01/12/2014;10015;0;2839;0;0;1;12855;-3105;-772;0;0;-2037;-5914;6941;1887;882;-3073;-3157;-44;0;772;-2354;-5087;1854;13;1867;-127;0;1739;-663
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;01/12/2014;8082;0;4730;0;0;0;12812;-2007;-300;0;0;-1775;-4082;8730;651;718;-2282;-1536;-48;0;475;-393;-2414;6316;-22;6294;-73;0;6221;-3263
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;01/12/2014;8498;0;4294;0;0;0;12793;-4703;-1208;0;0;-1544;-7455;5337;1575;492;-3085;-2108;-56;0;602;-1216;-3797;1541;-10;1531;-97;0;1434;-654
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;01/12/2014;11806;0;912;0;0;0;12718;-2781;-181;0;0;-194;-3155;9562;34;29;-1867;-1285;-3;0;416;-421;-3097;6465;0;6465;0;-98;6367;-2646
ESCRITORIO LEROSA S.A. CORRETORES DE VALORES;61973863;n2;;I;2;SAO PAULO;SP;01/12/2014;0;0;11700;746;231;0;12677;0;0;0;0;0;0;12677;1984;0;-2442;-2266;-850;0;654;-40;-2961;9716;116;9832;-2869;0;6964;0
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;01/12/2014;4700;0;7888;0;0;0;12588;-1766;0;0;0;0;-1766;10822;2273;0;-14213;-5202;-416;0;4350;-210;-13418;-2596;-886;-3482;0;-151;-3633;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;01/12/2014;10554;0;2019;0;0;0;12573;-204;-328;0;0;1641;1109;13682;28;63;-2659;-546;-1;0;490;-63;-2688;10994;0;10994;-9;0;10984;-7570
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;01/12/2014;7530;0;5037;0;0;0;12567;-2609;-849;0;0;-1013;-4471;8096;190;887;-2692;-776;-13;0;1074;-276;-1606;6490;3;6492;-5;-251;6236;-800
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;01/12/2014;8082;0;4473;0;0;0;12555;-4740;-6;0;0;-1166;-5912;6643;707;957;-2662;-1110;-53;0;24;-386;-2523;4120;-160;3960;-28;0;3932;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;01/12/2014;7890;0;4653;0;0;0;12544;-5889;-547;0;0;-662;-7099;5445;721;433;-2059;-817;-41;0;46;-186;-1903;3542;17;3559;-100;0;3459;0
