Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
BARIGUI;51774;n1;;C;2;CURITIBA;PR;01/12/2016;47283;0;3681;755;0;0;51719;-28355;0;0;0;-1952;-30307;21412;221;201;-3303;-8846;-1097;-35;140;-463;-13183;8229;-1631;6597;-1677;-395;4525;-1725
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;;I;2;CAXIAS DO SUL;RS;01/12/2016;33756;0;17780;0;0;0;51537;-26256;-23;0;0;-20327;-46606;4931;2135;650;-7152;-5626;-49;0;2335;-519;-8227;-3296;-22;-3317;-70;0;-3387;-1280
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;01/12/2016;47548;0;3702;0;0;0;51250;-6406;0;0;0;-10960;-17366;33884;208;0;-1248;-12042;-1960;0;5;-358;-15395;18489;-1;18488;-5555;-106;12827;-5800
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;;I;2;JUNDIAI;SP;01/12/2016;45210;0;6019;0;0;0;51229;-14891;0;0;0;-156;-15047;36181;2383;0;-3752;-15302;-1753;0;130;-14758;-33052;3130;133;3263;-1917;0;1346;-1258
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;;I;2;AGUDO;RS;01/12/2016;24986;0;25405;0;0;1;50391;-21215;-2935;0;0;-4140;-28290;22102;6811;1714;-10276;-5216;-184;0;7556;-11632;-11226;10876;-30;10846;0;0;10846;-5223
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP;82065285;b3S;;I;2;MARIOPOLIS;PR;01/12/2016;37343;0;12976;0;0;2;50321;-15675;-3604;0;0;-6126;-25406;24915;4859;2876;-11330;-7741;-141;0;1526;-6531;-16481;8434;-182;8252;0;0;8252;-2632
COOPERATIVA DE CRÉDITO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;;I;2;PORTO ALEGRE;RS;01/12/2016;26611;0;23652;0;0;0;50263;-20138;-923;0;0;-5472;-26533;23730;9544;3883;-14822;-10198;-447;0;3319;-10995;-19716;4014;294;4307;0;0;4307;-2839
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS BOTUCARAÍ - SICREDI BOTUCARAÍ RS;87900601;b3S;;I;2;SOLEDADE;RS;01/12/2016;32935;0;16629;0;0;1;49565;-16810;-4109;0;0;-4710;-25629;23935;6914;1849;-10639;-7099;-147;0;6829;-10397;-12691;11244;-306;10938;0;0;10938;-5380
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB - CREDIAUC/SC;78840071;b3S;;I;2;CONCORDIA;SC;01/12/2016;27751;0;21783;0;0;0;49534;-24353;-1353;0;0;-4943;-30648;18886;2179;939;-7021;-5566;-89;0;1017;-1077;-9616;9270;-1190;8080;293;0;8373;-1862
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;;I;2;MARAU;RS;01/12/2016;29040;0;19641;0;0;2;48683;-18312;-3116;0;0;-3448;-24876;23807;7658;2181;-12019;-7575;-205;0;2684;-7240;-14516;9291;1016;10307;-412;0;9896;-1252
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E REGIÃO LTDA;4388688;b3S;;I;2;GOIANIA;GO;01/12/2016;33584;0;14521;0;0;0;48105;-17813;-50;0;0;-8445;-26308;21797;939;1485;-5406;-4270;-34;0;556;-6854;-13584;8213;-5;8208;-84;0;8124;-14578
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;;I;2;SAO PAULO;SP;01/12/2016;34777;0;12905;0;0;0;47682;-7875;0;0;0;-14360;-22235;25447;748;1257;-15404;-8277;-165;0;16055;-1819;-7605;17842;4;17846;-62;-1651;16134;-11117
COOPERATIVA   DE   CRÉDITO   DE  LIVRE  ADMISSÃO  DE  ASSOCIADOS DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;;I;2;SANTA CRUZ DO SUL;RS;01/12/2016;28726;0;18952;0;0;0;47678;-19014;-1780;0;0;-6945;-27740;19938;7104;2447;-11245;-6050;-200;0;4494;-8805;-12255;7683;18;7701;0;0;7701;-4461
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;01/12/2016;45067;0;2016;0;0;0;47083;-3622;-16373;0;0;-18782;-38777;8307;238;507;-4631;-3175;-1282;0;583;-12478;-20239;-11933;274;-11659;4492;0;-7166;0
COOPERATIVA DE CRÉDITO UNICRED SUL CATARINENSE LTDA - UNICRED SUL CATARINENSE;75847;b3S;;I;2;CRICIUMA;SC;01/12/2016;33663;0;13170;0;0;0;46833;-23218;0;0;0;-4178;-27396;19437;4249;688;-6198;-8174;-141;0;847;-430;-9159;10278;85;10363;-237;0;10126;-2583
ESTRELA MINEIRA CREDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;n1;;I;2;ARAXA;MG;01/12/2016;45100;0;1539;0;0;0;46639;-8098;0;0;0;-6382;-14481;32158;0;513;-326;-15517;-1832;0;96;-62;-17128;15030;-38;14992;-9514;0;5478;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC;87781530;b3S;;I;2;PASSO FUNDO;RS;01/12/2016;33275;0;12998;0;0;0;46273;-15409;-4150;0;0;-9322;-28881;17392;5756;2158;-9181;-7089;-159;0;4417;-8243;-12341;5051;164;5215;0;0;5215;-2920
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, EMPRESÁRIOS E PROFESSORES DO OESTE E SERRA LTDA - UNICRED OESTE E SERRA;1039011;b3S;;I;2;CHAPECO;SC;01/12/2016;32588;0;13432;0;0;0;46020;-25120;0;0;0;-10696;-35816;10204;3857;572;-6877;-8582;-118;0;1126;-200;-10222;-18;-189;-207;-89;0;-296;-1043
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO;89468565;b3S;;I;2;SARANDI;RS;01/12/2016;30884;0;14305;0;0;7;45197;-15549;-3340;0;0;-3631;-22520;22677;5436;2437;-10688;-7760;-128;0;3065;-6551;-14191;8486;60;8546;0;0;8546;-3604
BANCO RIBEIRAO PRETO S.A.;517645;b1;;I;2;RIBEIRAO PRETO;SP;01/12/2016;34239;0;10657;0;0;0;44896;-18047;-6860;0;0;-10244;-35150;9746;389;158;-4009;-3925;-904;124;11;-287;-8443;1303;-50;1253;1129;-1000;1383;-2425
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;;I;2;VITORIA;ES;01/12/2016;44625;0;226;0;0;0;44851;-6095;-22;0;0;-24132;-30250;14601;74;0;-5027;-7592;-1754;0;76;-1186;-15410;-808;150;-658;5904;0;5246;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;01/12/2016;35358;0;9229;0;0;0;44587;-20339;-1536;0;0;-1315;-23190;21397;3829;2393;-10250;-9980;-110;0;1454;-1992;-14657;6740;-188;6552;-242;0;6310;-5018
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;;I;2;BELO HORIZONTE;MG;01/12/2016;0;0;43747;0;0;0;43747;-42464;0;0;0;0;-42464;1283;45;2;-2704;1416;-3;0;0;0;-1244;39;38;77;-24;0;53;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS INTEGRAÇÃO ROTA DAS TERRAS - SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS;87510475;b3S;;I;2;TAPERA;RS;01/12/2016;28875;0;14712;0;0;4;43591;-14066;-5312;0;0;-4663;-24041;19550;4899;1387;-8524;-3614;-124;0;4744;-6934;-8167;11384;-3;11381;0;0;11381;-4939
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;;I;2;PINHALZINHO;SC;01/12/2016;28374;0;14920;0;0;0;43294;-19197;-2361;0;0;-5540;-27098;16196;1157;784;-4517;-3653;-68;0;1098;-744;-5943;10253;-24;10229;132;0;10362;-3119
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;b3S;;I;2;CACHOEIRA DO SUL;RS;01/12/2016;30676;0;12163;0;0;0;42839;-14628;-3709;0;0;-6975;-25312;17527;5295;3007;-10448;-7777;-319;0;2489;-7488;-15242;2285;578;2863;0;0;2863;-1820
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA - UNICRED BLUMENAU;73443863;b3S;;I;2;BLUMENAU;SC;01/12/2016;30135;0;12486;0;0;0;42621;-23698;0;0;0;-8648;-32346;10275;3505;744;-6041;-8203;-72;0;3409;-327;-6985;3290;-28;3262;-67;0;3194;-1606
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO JAGUARI - SICREDI VALE DO JAGUARI RS;87780284;b3S;;I;2;SANTIAGO;RS;01/12/2016;29945;0;11922;0;0;0;41868;-8732;-4912;0;0;-6608;-20252;21615;5071;1520;-7847;-4098;-194;0;2894;-5406;-8061;13554;-20;13534;0;0;13534;-5099
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;;I;2;TURVO;SC;01/12/2016;21777;0;20035;0;0;0;41812;-16491;-1992;0;0;-2152;-20635;21177;1984;4290;-6165;-8529;-134;0;295;-1867;-10127;11050;-15;11035;-139;0;10896;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO NOSSA TERRA   SICREDI NOSSA TERRA PR/SP;81192106;b3S;;I;2;CAFELANDIA;PR;01/12/2016;27422;0;14276;0;0;4;41702;-14272;-3456;0;0;-5631;-23359;18343;5038;1698;-8243;-7261;-140;0;2382;-5080;-11607;6736;-149;6587;0;0;6587;-3401
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;01/12/2016;1442;0;64735;-24655;0;0;41522;-746;-16944;0;-6199;0;-23888;17633;410;1;-4086;-2617;-1034;0;1656;-603;-6275;11359;0;11359;-3784;-633;6941;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;01/12/2016;32085;0;9386;0;0;0;41471;-17309;-685;0;0;-7419;-25413;16057;2113;2160;-6070;-6332;-119;0;1499;-1132;-7881;8176;-92;8085;0;-377;7708;-5697
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;;I;2;SANTO ANTONIO DA PLATINA;PR;01/12/2016;33055;0;8383;0;0;0;41438;-10419;-2501;0;0;-7658;-20577;20861;5580;2349;-10133;-8446;-301;0;1420;-6003;-15534;5327;426;5753;0;0;5753;-3272
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;;I;2;RIO DE JANEIRO;RJ;01/12/2016;87;0;41127;0;0;0;41214;-40741;0;0;0;0;-40741;473;153;1;-2465;-1235;-26;0;2562;-2;-1013;-540;0;-540;-40;0;-580;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE - SICREDI NOROESTE MT E ACRE;33022690;b3S;;I;2;ARAPUTANGA;MT;01/12/2016;33322;0;7698;0;0;0;41020;-4797;-5960;0;0;-3278;-14035;26985;6433;2865;-10490;-7878;-193;0;5182;-9060;-13141;13844;123;13967;-505;0;13462;-3145
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;;I;2;SAO GABRIEL DO OESTE;MS;01/12/2016;30470;0;10497;0;0;0;40967;-8794;-3960;0;0;-2477;-15231;25736;5474;2638;-10015;-6155;-129;0;2937;-6988;-12238;13498;-84;13414;0;0;13414;-3491
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CELEIRO - SICREDI CELEIRO RS/SC;88099247;b3S;;I;2;CAMPO NOVO;RS;01/12/2016;31781;0;9123;0;0;6;40910;-13052;-2616;0;0;-3194;-18862;22047;3905;1833;-8779;-6187;-106;0;1951;-5931;-13315;8732;123;8856;-370;0;8486;0
JBCRED S/A SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;4230630;n1;;I;2;SAO PAULO;SP;01/12/2016;38027;0;2764;0;0;0;40791;0;0;0;0;-13417;-13417;27374;0;0;-6251;-8380;-1818;0;1;-82;-16530;10844;0;10844;-1607;0;9236;-2798
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA;259231;b3S;;I;2;SANTOS;SP;01/12/2016;26583;0;13731;0;0;0;40314;-20287;0;0;0;-5619;-25905;14409;1548;161;-6546;-7958;-776;0;580;-180;-13172;1237;0;1237;-9;0;1228;-3403
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;;I;2;PORTO VELHO;RO;01/12/2016;887;0;38651;0;0;0;39538;-37949;0;0;0;-6;-37955;1583;33;1;-3376;-1637;-17;-42;5987;-2266;-1319;264;4;268;-5;0;262;0
B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.;73622748;n2;;I;2;RIO DE JANEIRO;RJ;01/12/2016;0;0;821;0;38665;0;39485;0;0;0;0;1;1;39486;3171;0;-5381;-32739;-2209;1572;66;-22;-35541;3945;0;3945;-784;-666;2495;-304
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;;I;2;CUNHA PORA;SC;01/12/2016;17800;0;21346;0;0;3;39149;-20917;-1390;0;0;-1270;-23577;15572;1807;405;-4872;-3646;-93;0;810;-1504;-7093;8479;72;8551;241;0;8792;-1685
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;01/12/2016;0;0;38949;156;0;0;39106;-19567;0;0;0;0;-19567;19539;7997;0;-3981;-4391;-1645;0;0;0;-2020;17518;-29;17489;-3085;-6430;7974;-4355
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA, AGROPECUARISTAS E EMPRESÁRIOS DA REGIÃO DE PIRACICABA;54401286;b3S;;I;2;PIRACICABA;SP;01/12/2016;20723;0;18316;0;0;0;39039;-16050;-2838;0;0;-5206;-24093;14946;728;629;-5755;-3009;-43;0;1265;-128;-6314;8631;0;8631;-95;0;8536;-2673
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;;I;2;PRUDENTOPOLIS;PR;01/12/2016;26999;0;11618;0;0;3;38620;-10668;-3279;0;0;-5325;-19271;19349;5773;2874;-8779;-8789;-169;0;2621;-6798;-13266;6083;-472;5610;0;0;5610;-2183
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;;I;2;TOLEDO;PR;01/12/2016;28511;0;10049;0;0;7;38566;-11106;-2930;0;0;-3956;-17992;20574;5707;1810;-9642;-6306;-157;0;4042;-7886;-12430;8144;308;8453;0;0;8453;-4074
BANCO TOPÁZIO S.A.;7679404;b1;;I;2;PORTO ALEGRE;RS;01/12/2016;26834;0;10433;0;939;0;38206;-16187;0;0;0;-13145;-29332;8874;22125;1013;-11634;-31047;-3179;0;330;-814;-23205;-14331;-802;-15133;396;0;-14737;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;;I;2;CAMBARA;PR;01/12/2016;29503;0;7899;0;0;12;37414;-7384;-2104;0;0;-4852;-14339;23075;4912;2583;-9163;-9088;-357;0;3707;-14175;-21581;1493;38;1532;-405;0;1127;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;01/12/2016;27960;0;9247;0;0;0;37207;-9274;-2018;0;0;-5255;-16547;20661;4417;3514;-8561;-6766;-184;0;1379;-5475;-11674;8986;-59;8927;0;0;8927;-3414
BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;997185;b1;;I;2;SAO PAULO;SP;01/12/2016;0;0;35563;0;1613;0;37177;-22074;0;0;0;0;-22074;15103;60;6272;0;-8908;-1315;0;19;-29;-3900;11203;0;11203;-2563;0;8640;-5500
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;;I;2;MACEIO;AL;01/12/2016;21011;0;16130;0;0;0;37141;-13966;0;0;0;-2682;-16647;20494;467;943;-4729;-3106;-29;14;1653;-2705;-7493;13001;-3;12998;-5;-312;12681;-11693
BR PARTNERS;51822;b2;;C;2;SAO PAULO;SP;01/12/2016;6756;0;19133;10496;286;0;36672;-10130;0;0;0;81;-10049;26623;6800;0;-10698;-8497;-1835;0;1;-1131;-15360;11263;-142;11120;-4967;-302;5851;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;01/12/2016;29382;0;6679;0;0;0;36061;-10941;-3889;0;0;-7611;-22441;13620;1746;1140;-6579;-5305;-154;0;764;-1315;-9702;3918;-211;3707;-135;-401;3171;-2804
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;01/12/2016;9055;0;26904;0;0;0;35959;-24754;-8739;0;0;2004;-31489;4470;9136;0;-3251;-2156;-129;0;31;-5253;-1623;2848;9;2857;0;0;2857;0
COOPERATIVA DE CREDITO E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO;72128440;b3S;;I;2;RIO DE JANEIRO;RJ;01/12/2016;21675;0;14172;0;0;0;35847;-14994;-35;0;0;-6143;-21173;14674;1022;975;-9225;-4808;-43;0;668;-2779;-14192;483;241;724;-61;0;663;0
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;;I;2;PRIMAVERA DO LESTE;MT;01/12/2016;26854;0;8232;0;0;0;35085;-12213;-1199;0;0;-7720;-21132;13953;611;191;-5260;-2374;-24;0;9;-190;-7038;6915;0;6916;0;0;6916;-122
LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;01/12/2016;34420;0;618;0;0;0;35038;-9584;0;0;0;-8075;-17659;17379;0;34;-119;-11717;-1164;0;5;-2168;-15129;2250;0;2250;-1246;0;1004;0
ANDBANK;51949;b1;;C;3;SAO PAULO;SP;01/12/2016;26566;0;8424;0;0;0;34991;-26763;0;0;0;1296;-25467;9524;4813;15;-7684;-11551;-826;-165;1316;-3795;-17877;-8353;6;-8347;1145;0;-7202;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;;I;2;LAPA;PR;01/12/2016;21328;0;13514;0;0;0;34843;-12689;-1911;0;0;-5912;-20512;14331;4488;2373;-7923;-6147;-294;0;1029;-4424;-10899;3433;-29;3404;-291;0;3113;-486
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;01/12/2016;29079;0;5720;0;0;0;34799;-10812;-140;0;0;-5997;-16949;17850;4708;2209;-9031;-7100;-186;0;1321;-5119;-13198;4652;172;4824;0;0;4824;-1815
BANCO BARCLAYS S.A.;61146577;b1;;I;3;SAO PAULO;SP;01/12/2016;0;0;24323;8293;1646;0;34262;-187;-7502;0;0;0;-7689;26572;17771;0;-25073;-15266;-1326;0;22306;-16816;-18404;8169;-5912;2257;4779;0;7036;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;01/12/2016;26783;0;7370;0;0;0;34153;-11681;-1190;0;0;-2232;-15103;19050;3189;2749;-7811;-6807;-84;0;1338;-7945;-15371;3679;176;3855;-114;0;3741;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;;I;2;CRISTALINA;GO;01/12/2016;25797;0;8268;0;0;1;34066;-8528;-2416;0;0;-6438;-17381;16684;3954;1780;-8093;-6740;-164;0;2141;-6669;-13790;2894;-344;2550;0;0;2550;-2990
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;;I;1;RIO DE JANEIRO;RJ;01/12/2016;10045;0;23904;0;0;0;33949;0;-2732;0;0;-7271;-10003;23946;7492;0;-15230;-5344;-1959;0;18;-67;-15088;8857;9;8866;-3186;-482;5198;-9000
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;01/12/2016;26160;0;7688;0;0;0;33849;-14782;-1380;0;0;-5873;-22035;11814;2833;2207;-6156;-7541;-65;0;814;-1610;-9518;2296;-78;2218;-100;0;2117;-2086
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;;I;2;RIO DE JANEIRO;RJ;01/12/2016;12308;0;21426;0;0;0;33733;-21835;0;0;0;-280;-22115;11619;209;51;-5617;-2622;-36;0;598;-454;-7871;3747;18;3766;-29;0;3736;-1245
BRICKELL S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12865507;n1;;I;2;SAO PAULO;SP;01/12/2016;31018;0;2597;0;0;0;33615;-21642;0;0;0;-638;-22280;11335;32;725;-8500;-3945;-649;0;444;-366;-12258;-923;-1183;-2106;887;-538;-1756;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;01/12/2016;27022;0;6423;0;0;0;33445;-17811;-6;0;0;-4732;-22549;10896;1826;348;-5813;-6902;-16;0;37;-1161;-11681;-785;1;-784;-27;-88;-899;0
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;;I;2;DOIS IRMAOS;RS;01/12/2016;28263;0;5135;0;0;0;33399;-7053;0;0;0;-10352;-17405;15993;1154;0;-1800;-6007;-1219;0;2;-54;-7924;8069;-3;8067;-2210;0;5857;-3352
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;01/12/2016;26400;0;6602;0;0;0;33003;-15875;0;0;0;-2560;-18434;14568;2307;246;-5539;-7245;-45;0;128;-166;-10315;4254;-76;4178;0;0;4178;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;01/12/2016;20479;0;12257;0;0;0;32737;-9171;-3298;0;0;-652;-13121;19615;2074;2777;-6756;-6463;-206;0;549;-452;-8477;11139;-48;11091;-377;-598;10116;-1658
SICREDI RECIFE - COOPERATIVA DE CRÉDITO DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL;70241658;b3S;;I;2;RECIFE;PE;01/12/2016;20907;0;11550;0;0;0;32458;-14385;0;0;0;-2051;-16437;16021;440;1079;-5249;-2690;-33;0;523;-1782;-7712;8309;-123;8186;-55;-283;7847;-7219
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;;I;2;JACINTO MACHADO;SC;01/12/2016;21560;0;10848;0;0;0;32408;-13644;-1473;0;0;-2245;-17361;15047;1694;1130;-6037;-5592;-99;0;398;-255;-8760;6287;42;6329;-203;0;6125;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - SICREDI NATAL;70038237;b3S;;I;2;NATAL;RN;01/12/2016;15729;0;16562;0;0;0;32291;-12559;0;0;0;-4097;-16656;15635;326;464;-5039;-1679;-27;0;543;-1845;-7257;8378;0;8378;1;-120;8257;-7259
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;;I;2;BAGE;RS;01/12/2016;25032;0;7243;0;0;11;32287;-8006;-5131;0;0;-4759;-17896;14390;3566;1891;-7818;-5275;-118;0;2527;-4763;-9991;4399;-161;4238;0;0;4238;-4175
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11495073;n2;;I;2;SAO PAULO;SP;01/12/2016;0;0;18160;-8;13736;0;31888;0;0;0;0;-312;-312;31576;980;0;-3391;-17233;-1582;0;91;-989;-22124;9452;-54;9398;-5100;0;4298;0
