Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE CAMPINAS E REGIÃO LTDA. - UNICRED CAMPINAS;71884498;b3S;;I;2;CAMPINAS;SP;01/12/2012;15685;0;6469;0;0;0;22155;-7975;0;0;0;-655;-8631;13524;77;0;-2538;-2607;-2;0;12;-1324;-6382;7141;0;7141;0;-20;7121;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74114042;b3S;;I;2;ITAJAI;SC;01/12/2012;18399;0;3662;0;0;0;22061;-8402;0;0;0;-255;-8657;13404;807;554;-4477;-3593;-8;0;15;-1112;-7814;5590;-8;5582;-68;0;5515;-1547
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRAIARAS - SICREDI IBIRAIARAS - RS;89990501;b3S;;I;2;IBIRAIARAS;RS;01/12/2012;15062;0;6894;0;0;15;21971;-6726;-1356;0;0;-1237;-9319;12652;3629;758;-6126;-3649;-72;0;1379;-3071;-7152;5501;30;5530;-390;0;5140;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARQUE DAS ARAUCÁRIAS PR/SC - SICREDI PARQUE DAS ARAUCÁRIAS PR/SC;82065285;b3S;;I;2;MARIOPOLIS;PR;01/12/2012;19658;0;2029;0;0;4;21690;-3119;-1251;0;0;-3607;-7977;13714;3117;1183;-6321;-4945;-73;0;904;-3986;-10121;3593;26;3619;-231;0;3388;-986
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO;89468565;b3S;;I;2;SARANDI;RS;01/12/2012;16965;0;4691;0;0;26;21681;-5069;-1404;0;0;-2274;-8748;12933;2951;1182;-5351;-4672;-62;0;1054;-5161;-10058;2875;58;2933;-203;0;2730;-674
COOPERATIVA   DE   CRÉDITO   DE  LIVRE  ADMISSÃO  DE  ASSOCIADOS DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;;I;2;SANTA CRUZ DO SUL;RS;01/12/2012;16227;0;5390;0;0;2;21619;-5659;-1143;0;0;-4461;-11263;10357;3437;1132;-6279;-4752;-122;0;1345;-3676;-8916;1441;-10;1431;-212;0;1219;-1934
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS BOTUCARAÍ - SICREDI BOTUCARAÍ RS;87900601;b3S;;I;2;SOLEDADE;RS;01/12/2012;16613;0;4887;0;0;10;21511;-4795;-1650;0;0;-2064;-8509;13002;3806;1028;-6100;-4087;-73;0;1409;-3502;-7518;5484;-38;5447;-421;0;5025;-2071
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARANAPANEMA - SICREDI PARANAPANEMA PR/SP;79086997;b3S;;I;2;CAMBARA;PR;01/12/2012;19164;0;2144;0;0;2;21310;-2789;-1907;0;0;-4597;-9293;12016;3521;1138;-5895;-5520;-199;0;1124;-5159;-10989;1027;801;1829;-339;0;1490;0
BANCO TOPÁZIO S.A.;7679404;b1;;I;2;PORTO ALEGRE;RS;01/12/2012;20045;0;595;0;16;0;20656;-7354;0;0;0;-10650;-18004;2652;32;440;-3666;-9096;-1185;0;11305;-909;-3079;-427;-107;-533;101;0;-432;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;01/12/2012;9923;0;10610;0;0;0;20533;-8661;-9170;0;0;-837;-18667;1866;0;0;-3162;-2404;-10;429;5080;-1808;-1874;-9;0;-9;0;-107;-115;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;01/12/2012;78;0;20417;0;0;0;20495;-19832;0;0;0;-10;-19842;653;0;3;-2678;1967;-28;0;13;0;-725;-72;72;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUDOESTE -SICREDI IGUAÇU PR/SC;84974278;b3S;;I;2;SAO JOAO;PR;01/12/2012;16977;0;3124;0;0;377;20479;-3184;-1433;0;0;-1953;-6570;13909;3858;1070;-5631;-4089;-112;0;691;-3887;-8099;5810;-35;5774;-351;0;5424;-1600
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;01/12/2012;298;0;20132;0;0;0;20430;-19556;0;0;0;5;-19551;879;18;0;-2301;-1040;1;1364;2009;0;48;927;-3;924;0;0;924;-1603
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E REGIÃO LTDA;4388688;b3S;;I;2;GOIANIA;GO;01/12/2012;17213;0;3041;0;0;0;20255;-3769;-15;0;0;-4837;-8621;11634;367;833;-4131;-2148;-27;0;123;-412;-5395;6239;262;6501;-30;0;6471;-6068
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;01/12/2012;0;0;20185;0;0;0;20185;-18927;0;0;0;0;-18927;1258;334;640;-3313;1113;-10;57;0;1;-1180;78;178;256;0;0;256;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR;79457883;b3S;;I;2;MANDAGUARI;PR;01/12/2012;17005;0;2947;0;0;2;19954;-3450;-1091;0;0;-3568;-8109;11845;3486;1296;-4929;-5355;-79;0;1359;-4976;-9198;2648;135;2783;-155;0;2628;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;01/12/2012;8902;0;10640;0;0;0;19542;-10973;-8791;0;0;-763;-20528;-986;126;0;-2251;-704;-100;0;20449;-12563;4957;3971;9;3980;-50;0;3931;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DE MATO GROSSO - SICREDI SUL MT;26549311;b3S;;I;2;RONDONOPOLIS;MT;01/12/2012;16535;0;2770;0;0;0;19306;-2481;-2442;0;0;-2641;-7564;11742;2651;920;-4466;-3805;-69;0;1409;-3795;-7155;4586;-64;4522;-198;0;4324;-1890
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;01/12/2012;1198;0;17092;0;0;961;19251;-17035;-953;0;0;-206;-18194;1057;24;0;-3465;-2275;-19;3;6070;-1479;-1141;-84;8;-76;-19;0;-95;0
BPN BRASIL BANCO MÚLTIPLO S.A.;61033106;b1;;I;3;SAO PAULO;SP;01/12/2012;13663;0;4073;-85;1481;0;19132;-4623;-1811;0;0;-9325;-15759;3373;1714;50;-3623;-4704;-427;0;683;-2247;-8555;-5182;1338;-3844;4;0;-3839;0
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;01/12/2012;8188;0;10223;0;665;0;19076;-2729;-12312;0;0;1840;-13200;5876;362;2;-2866;-1699;-308;0;148;-147;-4508;1368;33;1401;2466;-265;3602;0
FITTA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;3512293;n2;;I;2;SAO PAULO;SP;01/12/2012;0;0;1142;-39;17915;0;19018;0;-111;0;0;-2;-112;18906;1131;0;-3031;-19029;-1000;0;1072;-494;-21350;-2444;14;-2430;0;0;-2430;0
BANCO CEDULA S.A.;33132044;b1;;I;2;RIO DE JANEIRO;RJ;01/12/2012;13880;930;3605;571;0;0;18986;-6958;0;-644;0;-2268;-9870;9116;0;324;-2386;-2863;-1479;0;51;-236;-6590;2526;4777;7303;-1600;-280;5424;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;;I;2;SANTA MARIA DE JETIBA;ES;01/12/2012;16977;0;1871;0;0;0;18848;-2877;-1465;0;0;-94;-4437;14411;1354;1492;-4753;-3765;-127;0;304;-468;-5963;8448;90;8538;-131;0;8407;-2322
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO LTDA   UNICRED CENTRAL SP;73085573;b3C;;I;2;SAO PAULO;SP;01/12/2012;88;0;18666;0;0;0;18754;-17995;0;0;0;-13;-18008;746;44;0;-2576;-546;0;0;3137;-32;28;774;0;774;0;0;774;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO JAGUARI - SICREDI VALE DO JAGUARI RS;87780284;b3S;;I;2;SANTIAGO;RS;01/12/2012;15253;0;3318;0;0;2;18573;-2846;-1880;0;0;-2662;-7388;11185;2237;739;-4206;-2969;-57;0;1031;-2636;-5861;5324;-38;5286;-328;0;4959;-2363
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO MÉDIO DO RIO GRANDE DO SUL - SICREDI PLANALTO MÉDIO RS;87781530;b3S;;I;2;PASSO FUNDO;RS;01/12/2012;15934;0;2416;0;0;1;18351;-3481;-967;0;0;-2612;-7060;11291;2836;1019;-4463;-3960;-93;0;984;-4432;-8109;3181;12;3193;-150;0;3043;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;;I;2;PIMENTA BUENO;RO;01/12/2012;16593;0;1702;0;0;0;18294;-2252;-1903;0;0;-810;-4965;13330;657;691;-5008;-4248;-55;0;9;-593;-8546;4783;18;4801;-18;0;4783;-917
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPREENDEDORES DO VALE DO MOGI GUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;01/12/2012;15344;0;2719;0;0;0;18064;-4304;-892;0;0;-11291;-16487;1577;338;406;-3837;-2665;-26;0;0;-134;-5918;-4341;-167;-4508;-6;-107;-4621;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUDOESTE DO RIO GRANDE DO SUL - SICREDI SUDOESTE RS;87903316;b3S;;I;2;ALEGRETE;RS;01/12/2012;13872;0;4167;0;0;0;18039;-3311;-1649;0;0;-3427;-8388;9651;2038;1023;-4009;-2948;-63;0;1477;-3917;-6399;3252;-7;3245;-320;0;2925;-1551
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB - CREDIAUC/SC;78840071;b3S;;I;2;CONCORDIA;SC;01/12/2012;12799;0;5051;0;0;0;17851;-5530;-865;0;0;-2387;-8783;9068;895;641;-3411;-3203;-50;0;45;-454;-5539;3529;101;3630;-223;0;3407;0
SANTINVEST;50816;n1;;C;2;FLORIANOPOLIS;SC;01/12/2012;17349;0;304;0;0;0;17653;-1687;0;0;0;-2105;-3792;13861;88;28;-2180;-1625;-748;0;85;-270;-4622;9239;-7;9232;-1851;-160;7221;-5533
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - UNICRED METROPOLITANA;259231;b3S;;I;2;SANTOS;SP;01/12/2012;14538;0;2991;0;0;0;17528;-4792;0;0;0;-1609;-6401;11127;0;14;-4073;-3856;-229;0;450;-127;-7821;3306;0;3306;-28;-71;3207;-1199
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CELEIRO - SICREDI CELEIRO RS/SC;88099247;b3S;;I;2;CAMPO NOVO;RS;01/12/2012;15678;0;1810;0;0;18;17506;-2990;-1208;0;0;-1920;-6118;11388;2551;784;-5281;-3982;-58;0;763;-2987;-8209;3179;29;3209;-197;0;3012;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA - SICREDI ARAGUAIA;32953317;b3S;;I;3;AGUA BOA;MT;01/12/2012;15551;0;1575;0;0;0;17127;-870;-2597;0;0;-1732;-5200;11927;1893;846;-3406;-2936;-61;0;1490;-4865;-7039;4888;55;4943;-192;0;4751;-1544
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;;I;2;COLIDER;MT;01/12/2012;15316;0;1786;0;0;0;17102;-1551;-1565;0;0;-857;-3973;13129;3056;1483;-5172;-4163;-106;0;663;-3808;-8049;5080;14;5094;-348;0;4746;-1529
COOPERATIVA DE CRÉDITO DO SUL DE RONDÔNIA LTDA. - SICOOB CREDISUL;3632872;b3S;;I;2;VILHENA;RO;01/12/2012;14994;0;1805;0;0;0;16799;-2144;-1114;0;0;-1976;-5235;11564;349;637;-2134;-2058;-18;0;376;-390;-3238;8326;0;8326;-9;0;8317;-1131
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA.;73443863;b3S;;I;2;BLUMENAU;SC;01/12/2012;13486;0;3307;0;0;0;16793;-6034;0;0;0;-1022;-7056;9737;321;293;-3604;-3145;1;0;7;-252;-6381;3356;-39;3317;-12;0;3306;-745
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;01/12/2012;16055;0;730;0;0;0;16785;-4831;0;0;0;-5213;-10045;6741;3646;0;-397;-7052;-893;0;9;-318;-5004;1736;-37;1700;-252;-49;1399;-815
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;;I;2;SANTO ANTONIO DA PLATINA;PR;01/12/2012;14856;0;1833;0;0;0;16689;-2250;-1039;0;0;-1865;-5155;11534;2524;1059;-5613;-4560;-161;0;598;-3389;-9541;1993;26;2019;-169;0;1850;-856
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;;I;2;PRIMAVERA DO LESTE;MT;01/12/2012;13322;0;3350;0;0;0;16672;-9222;0;0;0;-1523;-10744;5928;113;123;-2016;-1009;0;0;100;-17;-2706;3222;-25;3197;0;0;3197;-127
TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;74451022;n2;;I;2;POCOS DE CALDAS;MG;01/12/2012;191;0;2290;-15;14003;0;16468;0;0;0;0;-161;-161;16307;11676;0;-4228;-17798;-617;0;754;-64;-10276;6031;0;6031;-2029;0;4002;-900
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;;I;2;RIO DE JANEIRO;RJ;01/12/2012;10548;0;5792;0;0;0;16340;-6922;0;0;0;-152;-7073;9267;230;51;-4442;-2229;-33;0;801;-290;-5913;3354;3;3357;-4;0;3353;-1546
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO NORDESTE DO RIO GRANDE DO SUL - SICREDI ALTO NORDESTE RS;87795639;b3S;;I;2;MARAU;RS;01/12/2012;11705;0;4535;0;0;6;16247;-4051;-1143;0;0;-706;-5900;10347;2625;624;-5212;-2912;-63;0;1360;-2421;-5999;4348;22;4370;-363;0;4007;-717
BANCO RIBEIRAO PRETO S.A.;517645;b1;;I;2;RIBEIRAO PRETO;SP;01/12/2012;12129;0;4491;-400;0;0;16220;-5188;-2697;0;0;24;-7861;8359;312;114;-2734;-1883;-426;0;6;0;-4611;3748;-169;3579;-754;-360;2465;-1362
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;CAMPO GRANDE;MS;01/12/2012;132;0;15911;0;0;0;16044;-15896;0;0;0;3;-15893;150;0;0;-4596;12069;0;72;214;-7912;-154;-3;0;-4;0;0;-4;0
NBC BANK BRASIL S. A. - BANCO MÚLTIPLO;74828799;b1;;I;3;PORTO ALEGRE;RS;01/12/2012;7089;5622;1720;141;1423;0;15995;-5363;-1087;-3910;0;-3990;-14349;1646;57;204;-6437;-2321;-388;0;377;-169;-8676;-7030;-25;-7055;2822;0;-4233;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E DOS SERVIDORES PÚBLICOS FEDERAIS DO ESTADO DE ALAGOAS, UNICRED-ALAGOAS.;41180092;b3S;;I;2;MACEIO;AL;01/12/2012;12141;0;3827;0;0;0;15968;-3326;-4;0;0;-643;-3972;11996;537;484;-2799;-2081;-12;0;520;-951;-4300;7696;-2;7694;1;-150;7543;-3215
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO COSTA OESTE - SICREDI COSTA OESTE PR;79052122;b3S;;I;2;MARECHAL CANDIDO RONDON;PR;01/12/2012;11575;0;3973;0;0;11;15559;-2437;-831;0;0;-1578;-4846;10713;3285;1011;-3682;-3542;-86;0;785;-2911;-5140;5573;26;5600;-361;0;5238;-1762
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;;I;2;TURVO;SC;01/12/2012;11171;0;4338;0;0;0;15509;-3701;-1371;0;0;-3248;-8320;7189;851;1852;-3033;-4058;-101;0;0;-140;-4629;2560;8;2568;0;0;2568;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE - SICREDI OESTE PR;76059997;b3S;;I;2;TOLEDO;PR;01/12/2012;13484;0;1982;0;0;1;15468;-2186;-735;0;0;-1422;-4343;11125;2866;775;-3382;-3512;-88;0;878;-3544;-6007;5118;-386;4733;-270;0;4462;-1224
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO XINGU - SICREDI ALTO XINGU;33021064;b3S;;I;2;CANARANA;MT;01/12/2012;13106;0;2344;0;0;0;15450;-1091;-3840;0;0;-1589;-6520;8929;2486;453;-3294;-1720;-62;0;2029;-4114;-4221;4709;89;4797;-255;0;4542;-1850
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;;I;2;SAO PAULO;SP;01/12/2012;14484;0;723;0;0;0;15207;-3822;0;0;0;-1956;-5778;9429;4301;0;-1080;-6170;-932;0;317;-98;-3661;5768;0;5768;-1052;0;4716;-111
COOPERATIVA DE CRÉDITO RURAL CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;;I;3;SAO GABRIEL DO OESTE;MS;01/12/2012;12955;0;2224;0;0;0;15179;-1994;-2118;0;0;-2124;-6236;8943;2336;1127;-3480;-3613;-107;0;2340;-4533;-5929;3014;-330;2684;-169;0;2515;-825
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA E AGROPECUARISTAS DA REGIÃO DE PIRACICABA;54401286;b3S;;I;2;PIRACICABA;SP;01/12/2012;8758;0;6234;0;0;0;14992;-4487;-1589;0;0;-3053;-9129;5863;45;271;-2164;-1269;-11;0;70;-341;-3399;2465;-108;2357;0;0;2357;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;01/12/2012;13775;0;1020;0;0;0;14794;-1695;-975;0;0;-2405;-5075;9719;170;948;-4401;-3016;-13;0;145;-201;-6368;3352;-25;3327;-11;-167;3148;-3064
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU   SICOOB   PINHALZINHO/SC.;81014060;b3S;;I;2;PINHALZINHO;SC;01/12/2012;10972;0;3811;0;0;0;14783;-4859;-699;0;0;135;-5423;9360;520;416;-2206;-1743;-45;0;2;-423;-3479;5881;-34;5847;-73;0;5775;-485
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DA REGIÃO SUL CATARINENSE LTDA.;75847;b3S;;I;2;CRICIUMA;SC;01/12/2012;12309;0;2329;0;0;0;14638;-5333;0;0;0;-1011;-6344;8294;369;408;-3178;-2706;-10;0;3;-171;-5285;3009;-19;2991;-19;0;2971;-1229
B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.;73622748;n2;;I;2;RIO DE JANEIRO;RJ;01/12/2012;0;0;9;0;14556;0;14565;0;0;0;0;-31;-31;14533;3114;0;-1625;-6955;-980;822;18;-7054;-12661;1873;-49;1823;-34;0;1790;-12
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NOSSA TERRA - SICREDI NOSSA TERRA;81192106;b3S;;I;2;CAFELANDIA;PR;01/12/2012;11374;0;3101;0;0;8;14483;-2374;-844;0;0;-1748;-4966;9517;2297;587;-2840;-3051;-64;0;745;-2490;-4816;4701;96;4797;-330;0;4468;-1273
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;;I;2;SAO PAULO;SP;01/12/2012;369;0;14044;0;0;0;14414;-13655;0;0;0;133;-13523;891;98;0;-5253;-2547;-36;1471;7225;-181;777;1668;-11;1658;-1;-283;1374;-2049
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, EMPRESÁRIOS E PROFESSORES DO OESTE E SERRA LTDA - UNICRED OESTE E SERRA;1039011;b3S;;I;2;CHAPECO;SC;01/12/2012;11825;0;2545;0;0;0;14370;-5190;0;0;0;-598;-5787;8583;366;409;-3751;-2967;-3;0;11;-196;-6130;2453;7;2460;-26;0;2434;-605
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;01/12/2012;13783;0;533;0;0;0;14315;-271;0;0;0;-1002;-1273;13043;0;0;-364;-387;-50;0;98;-86;-788;12255;8;12263;0;0;12263;-11658
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;;I;1;RIO DE JANEIRO;RJ;01/12/2012;3439;0;10812;0;0;0;14251;0;-945;0;0;-3283;-4228;10023;4375;0;-9698;-4214;-733;0;619;0;-9651;372;-3;370;0;0;370;-3500
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO - SICREDI NOROESTE MT;33022690;b3S;;I;2;ARAPUTANGA;MT;01/12/2012;13120;0;1015;0;0;0;14135;-1018;-1470;0;0;-1736;-4224;9911;2462;1224;-4757;-3747;-80;0;639;-3144;-7403;2508;683;3191;-355;0;2836;-504
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROF. DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS MICRORREGIÕES DE AMERICANA, PIRACICABA E BOTUCATU - UNICRED BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;01/12/2012;12597;0;1309;0;0;0;13907;-4307;0;0;0;-987;-5295;8612;69;0;-3310;-1721;-105;0;2;-1387;-6452;2160;0;2160;-23;-350;1788;-896
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;;I;2;PRUDENTOPOLIS;PR;01/12/2012;12227;0;1641;0;0;1;13870;-1999;-879;0;0;-2513;-5391;8479;2432;1103;-3503;-3238;-68;0;440;-3091;-5925;2554;138;2692;-238;0;2454;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE BAGÉ   SICREDI FRONTEIRA SUL RS;88530142;b3S;;I;2;BAGE;RS;01/12/2012;11444;0;2301;0;0;1;13746;-2390;-917;0;0;-1978;-5286;8460;1917;569;-4264;-3000;-96;0;983;-2581;-6472;1988;-39;1949;-156;0;1793;-1828
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;01/12/2012;11697;0;2020;0;0;0;13717;-2694;-256;0;0;-1743;-4693;9024;2278;1062;-5120;-4934;-103;0;975;-3046;-8888;136;191;327;-48;0;279;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;01/12/2012;11999;0;1663;0;0;25;13687;-1569;-2136;0;0;-2019;-5724;7963;1027;1483;-4431;-3072;-83;0;56;-1041;-6061;1902;-227;1674;-110;0;1564;-467
BANCO BRJ S.A.;27937333;b2;;I;2;RIO DE JANEIRO;RJ;01/12/2012;3000;0;64;21;0;10490;13575;-3723;-771;0;0;-1635;-6128;7446;1473;0;-2613;-4162;-159;102;505;-1854;-6707;739;5;744;0;0;744;0
MIRAE ASSET SECURITIES (BRASIL) CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;12392983;n2;;I;3;SAO PAULO;SP;01/12/2012;0;0;13534;4;0;0;13538;0;0;0;0;0;0;13538;1019;1180;-2902;-3764;-810;0;6;-51;-5323;8215;0;8215;-1848;-816;5551;-3500
COOPERATIVA DE CREDITO RURAL E DE PEQUENOS EMPRESARIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIAO DE VARGINHA LTDA. - SICOOB CREDIVAR;25798596;b3S;;I;2;VARGINHA;MG;01/12/2012;10678;0;2779;0;0;0;13458;-2024;-2654;0;0;9;-4669;8789;667;594;-3982;-3158;-84;0;199;-586;-6351;2438;-48;2390;-40;0;2350;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL;4243780;b3C;;I;2;GOIANIA;GO;01/12/2012;0;0;13327;0;0;0;13327;-13327;0;0;0;0;-13327;0;37;0;-935;908;0;0;75;-16;69;69;63;132;0;0;132;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;;I;2;CUNHA PORA;SC;01/12/2012;9228;0;4099;0;0;0;13327;-4358;-628;0;0;-1198;-6185;7142;705;230;-1809;-2175;-38;0;0;-368;-3456;3685;12;3697;0;0;3697;0
BANCO VIPAL S.A.;9526594;b2;;I;2;PORTO ALEGRE;RS;01/12/2012;12901;0;200;0;0;0;13102;-5257;0;0;0;-3956;-9212;3889;0;413;-1863;-1075;-389;0;0;-392;-3306;584;45;628;-245;0;383;0
