Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;;I;2;TURVO;SC;01/12/2015;20405;0;15242;0;0;0;35647;-12428;-2153;0;0;-844;-15425;20222;1318;3474;-5210;-5549;-94;0;150;-1992;-7903;12319;23;12342;-110;0;12232;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;;I;2;RIO DE JANEIRO;RJ;01/12/2015;325;0;34898;0;0;0;35223;-34469;0;0;0;-73;-34543;680;10;2;-2025;-1202;-13;0;2101;-421;-1548;-869;0;-869;-3;0;-871;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;;I;2;SANTO ANTONIO DA PLATINA;PR;01/12/2015;28143;0;7077;0;0;0;35220;-8491;-2650;0;0;-4152;-15293;19927;4666;1564;-9957;-6701;-277;0;2147;-6134;-14691;5236;496;5732;0;0;5732;-2444
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;;I;1;RIO DE JANEIRO;RJ;01/12/2015;12743;0;22364;0;0;0;35107;0;-2611;0;0;-20474;-23085;12022;18322;0;-13508;-4073;-2702;0;8;-23;-1976;10046;-10;10036;-9346;-842;-152;-2100
SANTINVEST;50816;n1;;C;2;FLORIANOPOLIS;SC;01/12/2015;25881;0;9136;0;0;0;35017;-19500;0;0;0;-44543;-64043;-29025;0;11;-3400;-2081;-707;0;454;-208;-5931;-34956;-19;-34975;16928;0;-18047;0
JBCRED S/A SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;4230630;n1;;I;2;SAO PAULO;SP;01/12/2015;32325;0;2431;0;0;0;34756;0;0;0;0;-10957;-10957;23799;0;0;-4741;-6761;-1546;0;2;-257;-13303;10496;0;10496;-1229;-376;8891;-2316
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;01/12/2015;27723;0;6652;0;0;0;34376;-14403;-619;0;0;-5273;-20295;14080;1338;1692;-4723;-5017;-70;0;730;-1889;-7937;6143;-109;6035;0;-267;5768;-4412
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74828799;b1;;I;3;PORTO ALEGRE;RS;01/12/2015;15369;1555;3646;2438;10977;0;33984;-10447;-15892;-1228;0;-22992;-50561;-16577;35;281;-8015;-4601;-391;0;779;-521;-12432;-29009;235;-28774;17253;0;-11521;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO NOSSA TERRA   SICREDI NOSSA TERRA PR/SP;81192106;b3S;;I;2;CAFELANDIA;PR;01/12/2015;20048;0;13278;0;0;17;33343;-12745;-3076;0;0;-2321;-18142;15201;3897;961;-6752;-5429;-108;0;2148;-3278;-8562;6639;56;6694;0;0;6694;-2996
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;;I;2;VITORIA;ES;01/12/2015;31606;0;831;0;0;0;32437;-4546;-21;0;0;-15234;-19801;12635;0;72;-2969;-6205;-1282;0;221;-1188;-11352;1284;41;1324;-1948;0;-624;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;;I;2;PRUDENTOPOLIS;PR;01/12/2015;23438;0;8852;0;0;1;32290;-8519;-2710;0;0;-6246;-17475;14815;4955;1716;-7638;-6784;-136;0;1432;-4206;-10661;4154;0;4153;-497;0;3657;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;;I;2;CUNHA PORA;SC;01/12/2015;16815;0;15357;0;0;0;32172;-16368;-1043;0;0;11;-17400;14773;1648;409;-3404;-3611;-74;0;510;-1342;-5864;8909;16;8925;-163;0;8762;-1366
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;;I;2;DOIS IRMAOS;RS;01/12/2015;27903;0;4140;0;0;0;32043;-6809;0;0;0;-10717;-17526;14517;745;0;-1342;-5885;-1177;0;238;-15;-7435;7082;2;7083;-3776;0;3307;-2055
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA, AGROPECUARISTAS E EMPRESÁRIOS DA REGIÃO DE PIRACICABA;54401286;b3S;;I;2;PIRACICABA;SP;01/12/2015;17762;0;14216;0;0;0;31978;-12243;-2375;0;0;-1935;-16553;15425;353;537;-4478;-2564;-30;0;1061;-233;-5353;10071;0;10071;0;0;10071;-1705
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;01/12/2015;26655;0;5096;0;0;0;31751;-12991;-3303;0;0;-7660;-23954;7797;1154;986;-2433;-3904;-32;0;353;-325;-4200;3597;-51;3546;-18;0;3528;-1995
BANCO GERADOR S.A.;10664513;b1;;I;2;RECIFE;PE;01/12/2015;20364;0;3485;7707;0;0;31556;-13240;-10985;0;0;-10691;-34916;-3359;52;852;-3050;-16115;-176;0;957;-1994;-19474;-22834;5343;-17490;6995;0;-10495;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;01/12/2015;24623;0;6793;0;0;0;31415;-7495;-1145;0;0;-9099;-17739;13676;3567;1765;-7019;-5382;-118;0;1707;-5603;-11082;2593;68;2661;0;0;2661;-2828
B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.;73622748;n2;;I;2;RIO DE JANEIRO;RJ;01/12/2015;0;0;994;0;30101;0;31095;0;0;0;0;8;8;31103;3471;0;-4171;-26895;-1846;883;245;-133;-28447;2656;3;2659;-713;0;1946;-407
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;;I;3;SAO PAULO;SP;01/12/2015;7929;0;19634;0;3342;0;30905;-16549;-1457;0;0;-86;-18092;12813;61;6;-2590;-2239;-624;0;7;-7;-5386;7427;-15;7412;-3282;-207;3923;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;;I;2;TOLEDO;PR;01/12/2015;23254;0;7316;0;0;1;30572;-8072;-2451;0;0;-3415;-13938;16633;4224;1267;-7787;-5472;-121;0;2084;-3684;-9488;7146;-54;7091;0;0;7091;-3449
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR, DOS SERVIDORES PÚBLICOS FEDERAIS E DOS EMPRESÁRIOS DO ESTADO DE ALAGOAS - UNICRED ALAGOAS;41180092;b3S;;I;2;MACEIO;AL;01/12/2015;18805;0;11561;0;0;0;30366;-11459;0;0;0;-1918;-13378;16988;377;694;-4246;-2492;-22;0;1404;-1774;-6059;10929;16;10944;-3;-240;10701;-10043
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - UNICRED BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;01/12/2015;25190;0;5143;0;0;0;30332;-15324;-335;0;0;-625;-16285;14048;2155;96;-5681;-5927;0;0;122;-1034;-10269;3779;-2;3777;-9;-352;3416;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;;I;2;BAGE;RS;01/12/2015;23592;0;6673;0;0;0;30265;-7447;-3599;0;0;-3981;-15027;15238;2800;1236;-6959;-4620;-75;0;2727;-4221;-9112;6125;60;6185;0;0;6185;-4186
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;01/12/2015;24367;0;5856;0;0;0;30222;-10567;-965;0;0;-6299;-17830;12392;3287;1767;-6827;-6342;-146;0;1189;-4851;-11923;469;-135;334;-178;0;156;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;01/12/2015;7772;0;22024;0;0;0;29796;-20277;-7488;0;0;1175;-26590;3206;6571;0;-2905;-2113;-104;0;0;-4252;-2803;403;32;435;0;0;435;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;01/12/2015;25008;0;4661;0;0;0;29669;-3898;-5780;0;0;-5804;-15482;14187;2671;946;-4737;-3560;-75;0;1767;-3204;-6192;7994;-9;7986;0;0;7986;-2664
BRICKELL S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12865507;n1;;I;2;SAO PAULO;SP;01/12/2015;27423;0;2095;0;0;0;29518;-18047;0;0;0;-364;-18411;11107;2;706;-5918;-3081;-619;0;278;-128;-8760;2347;0;2347;-449;-377;1522;0
BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;997185;b1;;I;2;SAO PAULO;SP;01/12/2015;0;0;28302;0;1094;0;29396;-14918;0;0;0;0;-14918;14478;168;5893;0;-8057;-1255;0;0;-43;-3293;11185;0;11185;-2958;0;8227;-4000
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARANAPANEMA - SICREDI PARANAPANEMA PR/SP;79086997;b3S;;I;2;CAMBARA;PR;01/12/2015;21977;0;7138;0;0;12;29127;-7016;-2645;0;0;-9685;-19346;9781;4788;1801;-8023;-7597;-349;0;3079;-7044;-13346;-3565;-745;-4310;-451;0;-4761;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;;I;2;RIO DE JANEIRO;RJ;01/12/2015;11875;0;17248;0;0;0;29123;-18599;0;0;0;-495;-19094;10029;221;43;-5047;-2221;-32;0;499;-553;-7091;2938;-19;2919;-25;0;2894;-1161
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184068;b3C;;I;2;BELO HORIZONTE;MG;01/12/2015;0;0;28808;0;0;0;28808;-28593;0;0;0;314;-28279;528;57;2;-2071;1521;-2;0;0;1;-494;34;104;138;-48;0;91;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;;I;2;LAPA;PR;01/12/2015;19788;0;8876;0;0;0;28665;-8889;-1774;0;0;-6126;-16788;11876;3612;1674;-6840;-5131;-232;0;1774;-3796;-8939;2938;540;3477;-256;0;3221;-429
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;;I;2;PRIMAVERA DO LESTE;MT;01/12/2015;21864;0;6432;0;0;0;28296;-9765;-972;0;0;-6253;-16990;11307;523;159;-4081;-1743;-17;0;412;-224;-4971;6336;41;6377;0;0;6377;-105
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;01/12/2015;22843;0;4978;0;0;0;27820;-11521;-798;0;0;-4656;-16975;10845;2683;1683;-5536;-6189;-90;0;138;-1155;-8466;2380;17;2397;-221;0;2176;-1880
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;01/12/2015;22301;0;5354;0;0;0;27655;-6190;-1404;0;0;-6301;-13895;13760;4104;1169;-7313;-6366;-274;0;1499;-3440;-10621;3138;-452;2687;0;0;2687;-2341
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;;I;2;PORTO VELHO;RO;01/12/2015;1353;0;26237;0;0;0;27590;-26181;-59;0;0;81;-26159;1430;14;1;-2610;-2701;-12;0;5661;-2385;-2032;-602;1;-601;-3;0;-604;0
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;01/12/2015;19739;0;7775;0;0;0;27514;-11707;0;0;0;-1773;-13479;14034;335;1016;-4724;-2709;-24;0;396;-1060;-6771;7263;5;7268;-23;-283;6963;-5479
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11495073;n2;;I;2;SAO PAULO;SP;01/12/2015;0;0;14521;-4;12783;0;27300;0;0;0;0;0;0;27300;917;0;-3427;-19590;-1386;0;108;-179;-23557;3744;46;3790;-1714;0;2076;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;01/12/2015;20124;0;6964;0;0;0;27088;-13198;0;0;0;-1597;-14795;12294;1562;254;-4766;-5583;-19;0;0;-300;-8852;3442;-11;3430;0;0;3430;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;;I;2;NAO-ME-TOQUE;RS;01/12/2015;16858;0;10084;0;0;10;26952;-8726;-2340;0;0;-4131;-15198;11755;3382;1387;-6364;-2594;-87;0;2539;-4055;-5792;5963;230;6193;0;0;6193;-2257
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;01/12/2015;18629;0;8291;0;0;0;26920;-6431;-2434;0;0;-71;-8936;17984;1691;2364;-6643;-5850;-134;0;291;-596;-8877;9107;81;9188;-329;0;8859;-1683
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;01/12/2015;22443;0;3912;0;0;0;26355;-8004;-120;0;0;-4380;-12504;13851;3251;1552;-6375;-5422;-91;0;1132;-5035;-10988;2862;417;3280;0;0;3280;-1194
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;01/12/2015;14052;0;12121;0;0;0;26173;-10089;0;0;0;-5169;-15258;10914;233;216;-4445;-1528;-19;0;410;-1142;-6274;4640;0;4640;0;-240;4400;-5646
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;CURITIBA;PR;01/12/2015;19024;0;6815;0;0;0;25839;-8715;0;0;0;-1162;-9878;15962;209;0;-2044;-2029;-24;0;2;-62;-3949;12013;-125;11889;-74;-304;11511;-3416
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;;I;2;ESTACAO;RS;01/12/2015;20785;0;4924;0;0;3;25712;-5949;-2343;0;0;-5215;-13508;12203;2558;964;-6273;-2470;-60;0;2407;-2700;-5574;6630;-56;6574;0;0;6574;-2100
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;01/12/2015;0;0;25656;0;0;0;25656;-23289;0;0;0;0;-23289;2367;12488;0;-18559;-6407;-275;0;11576;-206;-1384;984;-270;713;0;0;713;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;01/12/2015;19208;0;6430;0;0;0;25637;-7890;-1825;0;0;-2112;-11826;13811;1447;1459;-7033;-5865;-87;0;639;-899;-10338;3473;-78;3395;-189;0;3206;-1913
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;01/12/2015;19106;0;6463;0;0;10;25579;-6393;-1539;0;0;-2948;-10881;14698;3682;1515;-5630;-4819;-91;0;1614;-5292;-9021;5677;-42;5635;0;0;5635;-1643
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;n1;;I;3;RECIFE;PE;01/12/2015;25152;0;332;0;0;0;25484;-1878;-1000;0;0;-3301;-6178;19306;3527;0;-11553;-5880;-1374;0;0;-661;-15941;3365;-3;3362;-1059;0;2303;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;01/12/2015;17598;0;7885;0;0;0;25484;-10902;-1277;0;0;-3511;-15690;9793;1562;937;-3881;-2499;-127;0;164;-500;-4344;5450;38;5487;-187;0;5300;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;;I;2;JACINTO MACHADO;SC;01/12/2015;15698;0;9762;0;0;3;25463;-11420;-817;0;0;-96;-12333;13130;1357;701;-5107;-4505;-81;0;559;-448;-7525;5605;-75;5530;-99;0;5430;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ESPUMOSO - SICREDI ESPUMOSO RS;87900411;b3S;;I;2;ESPUMOSO;RS;01/12/2015;16372;0;9006;0;0;10;25388;-7249;-2372;0;0;-3870;-13491;11897;2874;742;-5006;-1334;-68;0;1952;-2114;-2953;8944;-64;8879;0;0;8879;-1905
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;01/12/2015;1144;0;29838;-5780;0;0;25202;-10111;-1977;0;-5630;0;-17718;7484;764;1;-4581;-2618;-572;0;725;-130;-6411;1073;46;1119;-63;-290;765;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;01/12/2015;19395;0;5801;0;0;1;25197;-5030;-2478;0;0;-3252;-10761;14436;3019;1142;-4175;-4113;-82;0;1379;-4000;-6830;7606;-37;7568;-395;0;7174;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;01/12/2015;17124;0;7971;0;0;0;25095;-11083;-55;0;0;-791;-11929;13167;872;484;-2164;-1740;-49;0;7;-196;-2786;10380;-368;10012;-11;0;10002;-2113
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;01/12/2015;24223;0;824;0;0;0;25046;-9155;0;0;0;-5674;-14829;10217;5047;0;-640;-8575;-1201;0;22;-855;-6202;4015;-1006;3010;305;0;3315;-1128
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;01/12/2015;18006;0;7006;0;0;0;25012;-10491;-459;0;0;-1156;-12106;12905;1766;1071;-4749;-4904;-80;0;371;-982;-7506;5399;-1096;4303;-199;0;4104;-2314
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;01/12/2015;21230;0;3702;0;0;0;24932;-6791;-2999;0;0;-3014;-12805;12127;907;603;-4393;-3454;-87;0;155;-331;-6599;5528;-11;5517;-62;-351;5104;-1085
BANCO RANDON S.A.;11476673;b1;;I;2;CAXIAS DO SUL;RS;01/12/2015;21618;0;2451;0;0;0;24068;-5806;-4611;0;0;-2308;-12726;11343;75;511;-3222;-2424;-697;0;91;-31;-5696;5647;-10;5637;-1687;-274;3676;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA;73647935;b3S;;I;2;CAMPO GRANDE;MS;01/12/2015;10556;0;13208;0;0;0;23764;-12001;0;0;0;83;-11918;11846;77;342;-3571;-2643;-21;0;0;0;-5816;6030;1;6031;-2;0;6029;-4088
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;;I;2;RIO DE JANEIRO;RJ;01/12/2015;0;0;23612;0;0;0;23612;-22224;0;0;0;0;-22224;1387;0;0;-2384;1474;-89;0;2;-5;-1002;385;-385;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;01/12/2015;17654;0;5854;0;0;0;23508;-10060;-309;0;0;-2889;-13258;10249;1137;817;-4111;-4822;-18;0;119;-360;-7238;3011;-4;3007;0;-277;2730;-3560
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;01/12/2015;12733;0;10618;0;0;0;23351;-12451;-40;0;0;-409;-12900;10452;272;196;-2040;-1530;-8;0;114;-20;-3016;7435;1;7435;0;-406;7028;-1793
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;01/12/2015;19044;0;4078;0;0;0;23122;-1422;0;0;0;-722;-2143;20979;245;0;-846;-1048;-105;0;537;-142;-1359;19620;2;19621;0;0;19621;-25361
COOPERATIVA DE CRÉDITO MÚTUO REGIONAL SUL FLUMINENSE LTDA.   UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;01/12/2015;15968;0;7032;0;0;0;23000;-9912;0;0;0;-4287;-14199;8801;732;191;-5160;-5102;-1;0;9;-182;-9513;-712;-4;-716;0;0;-716;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;01/12/2015;19826;0;3113;0;0;0;22939;-7956;-1476;0;0;-2064;-11495;11444;2288;1720;-5914;-5539;-127;0;73;-876;-8373;3071;-21;3050;-272;0;2778;-1795
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;01/12/2015;20728;0;1870;0;0;0;22598;-5069;-1368;0;0;-4952;-11389;11209;1813;1504;-5406;-5324;-100;0;6;-708;-8215;2993;-857;2137;-176;0;1961;-1659
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;01/12/2015;17446;0;5090;0;0;0;22536;-8459;-434;0;0;-1554;-10448;12088;606;585;-5979;-4677;-54;0;704;-159;-8975;3113;-1;3112;-154;0;2958;-1075
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;01/12/2015;18474;0;3970;0;0;0;22444;-7565;-143;0;0;-3170;-10878;11566;2821;1494;-5908;-4418;-102;0;986;-2998;-8124;3442;-210;3232;0;0;3232;-2108
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;01/12/2015;16523;0;5675;0;0;0;22198;-7280;-1234;0;0;-3827;-12341;9857;727;1882;-5140;-4076;-37;0;714;-2389;-8318;1539;-1058;481;0;-147;334;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;01/12/2015;15582;0;6587;0;0;0;22168;-10318;-339;0;0;-3341;-13997;8171;643;1070;-2621;-2303;-22;0;96;-261;-3398;4773;81;4854;-64;0;4790;-1179
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;01/12/2015;14750;0;7185;0;0;0;21935;-8400;-1204;0;0;-4592;-14195;7740;841;531;-4335;-3157;-46;0;75;-577;-6667;1072;27;1099;-87;0;1012;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;01/12/2015;18046;0;3840;0;0;0;21887;-4425;-1149;0;0;-3902;-9476;12410;363;1318;-5802;-4080;-13;0;306;-412;-8321;4089;247;4336;-152;0;4184;-5207
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;01/12/2015;17667;0;4172;0;0;0;21839;-6937;-831;0;0;-1771;-9539;12300;1065;1447;-3517;-3687;-79;0;681;-1420;-5510;6790;0;6790;0;-209;6581;-3796
